Date,Service_Type,Resource_ID,Region,Usage_Quantity,Cost,Usage_Type,Account,Owner,Resource_State
2023-06-30 10:00:00,EC2,vol-12345678,eu-central-1,31.57,333.16,Spot,Dept_C,User_3,Running
2023-06-30 12:00:00,EC2,bucket-12345,us-west-2,1.06,3816.4,On-Demand,Dept_B,User_4,Stopped
2023-06-30 13:00:00,S3,vol-12345678,eu-central-1,33.14,4411.77,On-Demand,Dept_D,User_5,Stopped
2023-06-30 14:00:00,S3,vol-12345678,ap-southeast-1,72.79,2703.42,Reserved,Dept_D,User_3,Running
2023-06-30 15:00:00,DynamoDB,i-12345678,us-west-2,62.44,3365.85,Reserved,Dept_A,User_1,Stopped
2023-06-30 16:00:00,RDS,bucket-12345,ap-southeast-1,23.98,2190.53,On-Demand,Dept_D,User_5,Stopped
2023-06-30 17:00:00,RDS,i-87654321,us-east-1,60.32,1594.89,Spot,Dept_A,User_3,Stopped
2023-06-30 18:00:00,S3,i-87654321,ap-southeast-1,64.77,2058.79,Spot,Dept_A,User_5,Running
2023-06-30 19:00:00,Lambda,bucket-12345,us-east-1,52.3,4558.81,On-Demand,Dept_A,User_1,Stopped
2023-06-30 22:00:00,EC2,vol-12345678,us-east-1,12.43,3031.15,On-Demand,Dept_A,User_2,Running
2023-06-30 23:00:00,DynamoDB,i-87654321,ap-southeast-1,38.61,581.85,Reserved,Dept_A,User_5,Running
2023-07-01 00:00:00,S3,i-87654321,eu-central-1,34.6,4459.38,Reserved,Dept_A,User_4,Stopped
2023-07-01 01:00:00,EC2,i-87654321,ap-southeast-1,59.24,236.66,Spot,Dept_B,User_2,Running
2023-07-01 07:00:00,DynamoDB,i-87654321,us-west-2,90.17,44.79,Reserved,Dept_D,User_4,Terminated
2023-07-01 08:00:00,RDS,bucket-12345,ap-southeast-1,7.14,1338.03,Spot,Dept_D,User_4,Running
2023-07-01 10:00:00,Lambda,i-12345678,ap-southeast-1,16.45,1613.23,Reserved,Dept_B,User_4,Terminated
2023-07-01 12:00:00,DynamoDB,vol-12345678,eu-central-1,60.56,2634.25,Reserved,Dept_B,User_5,Stopped
2023-07-01 14:00:00,RDS,bucket-12345,eu-central-1,25.64,1659.19,Reserved,Dept_A,User_5,Stopped
2023-07-01 16:00:00,Lambda,i-87654321,us-east-1,71.07,168.56,Spot,Dept_A,User_5,Running
2023-07-01 17:00:00,Lambda,i-87654321,us-east-1,16.05,3226.19,Reserved,Dept_B,User_2,Running
2023-07-01 18:00:00,DynamoDB,i-87654321,us-west-2,48.0,3030.11,Spot,Dept_C,User_3,Running
2023-07-01 19:00:00,RDS,vol-12345678,us-east-1,48.2,1396.46,Reserved,Dept_C,User_3,Terminated
2023-07-01 20:00:00,S3,i-12345678,us-east-1,30.53,897.99,On-Demand,Dept_D,User_4,Terminated
2023-07-01 21:00:00,DynamoDB,vol-12345678,us-west-2,78.01,365.39,On-Demand,Dept_C,User_5,Running
2023-07-01 23:00:00,VPC,vol-12345678,ap-southeast-1,71.69,2844.72,Reserved,Dept_D,User_4,Stopped
2023-07-02 02:00:00,RDS,bucket-12345,ap-southeast-1,3.82,2657.95,Reserved,Dept_A,User_2,Terminated
2023-07-02 04:00:00,RDS,i-12345678,ap-southeast-1,89.79,565.03,On-Demand,Dept_A,User_5,Terminated
2023-07-02 07:00:00,EC2,bucket-12345,ap-southeast-1,83.56,2880.09,Reserved,Dept_B,User_1,Running
2023-07-02 08:00:00,Lambda,i-12345678,ap-southeast-1,12.94,1654.4,Reserved,Dept_C,User_3,Terminated
2023-07-02 09:00:00,VPC,i-87654321,eu-central-1,26.82,3205.51,Spot,Dept_A,User_5,Stopped
2023-07-02 18:00:00,EC2,i-12345678,us-east-1,48.11,1362.19,Reserved,Dept_D,User_4,Terminated
2023-07-02 19:00:00,Lambda,vol-12345678,us-west-2,63.92,2201.41,Spot,Dept_A,User_1,Stopped
2023-07-02 20:00:00,Lambda,i-87654321,ap-southeast-1,87.63,943.74,On-Demand,Dept_A,User_4,Terminated
2023-07-02 23:00:00,S3,i-12345678,ap-southeast-1,35.98,4615.0,Spot,Dept_A,User_3,Terminated
2023-07-03 01:00:00,S3,i-12345678,us-east-1,14.59,1824.56,Spot,Dept_B,User_1,Stopped
2023-07-03 02:00:00,RDS,i-87654321,eu-central-1,85.83,1270.8,On-Demand,Dept_A,User_4,Terminated
2023-07-03 04:00:00,S3,i-12345678,us-east-1,2.1,1147.27,On-Demand,Dept_B,User_1,Terminated
2023-07-03 05:00:00,EC2,i-87654321,eu-central-1,5.67,2606.47,On-Demand,Dept_C,User_5,Terminated
2023-07-03 06:00:00,EC2,i-12345678,eu-central-1,91.84,553.89,Reserved,Dept_B,User_1,Stopped
2023-07-03 07:00:00,DynamoDB,vol-12345678,us-west-2,12.37,1929.97,Spot,Dept_B,User_5,Running
2023-07-03 08:00:00,RDS,i-12345678,us-east-1,62.13,391.24,Reserved,Dept_D,User_5,Terminated
2023-07-03 16:00:00,DynamoDB,i-12345678,ap-southeast-1,8.57,3050.54,Reserved,Dept_D,User_1,Running
2023-07-03 22:00:00,EC2,i-87654321,eu-central-1,96.76,3244.91,Spot,Dept_A,User_3,Running
2023-07-03 23:00:00,S3,vol-12345678,eu-central-1,27.81,1968.66,Spot,Dept_D,User_3,Running
2023-07-04 00:00:00,VPC,vol-12345678,us-east-1,71.06,3405.85,On-Demand,Dept_D,User_1,Stopped
2023-07-04 03:00:00,RDS,bucket-12345,ap-southeast-1,88.53,3934.94,Reserved,Dept_C,User_1,Running
2023-07-04 05:00:00,Lambda,i-87654321,ap-southeast-1,66.39,3624.11,On-Demand,Dept_D,User_1,Stopped
2023-07-04 06:00:00,VPC,bucket-12345,eu-central-1,77.58,630.8,Reserved,Dept_C,User_1,Terminated
2023-07-04 07:00:00,RDS,i-87654321,eu-central-1,63.13,3606.5,On-Demand,Dept_C,User_3,Running
2023-07-04 08:00:00,RDS,vol-12345678,ap-southeast-1,9.8,2068.62,Reserved,Dept_D,User_3,Terminated
2023-07-04 10:00:00,VPC,i-12345678,us-east-1,23.76,2996.03,Spot,Dept_D,User_4,Running
2023-07-04 11:00:00,Lambda,vol-12345678,us-east-1,62.82,1774.83,Reserved,Dept_B,User_4,Stopped
2023-07-04 12:00:00,RDS,bucket-12345,us-west-2,79.74,1009.98,Spot,Dept_D,User_5,Running
2023-07-04 14:00:00,DynamoDB,bucket-12345,eu-central-1,60.44,2801.18,On-Demand,Dept_A,User_2,Terminated
2023-07-04 15:00:00,DynamoDB,i-12345678,ap-southeast-1,25.98,4937.35,Reserved,Dept_D,User_2,Running
2023-07-04 16:00:00,S3,i-12345678,ap-southeast-1,83.68,1867.76,On-Demand,Dept_C,User_4,Running
2023-07-04 18:00:00,VPC,i-87654321,us-east-1,2.33,3114.29,Reserved,Dept_B,User_4,Stopped
2023-07-04 19:00:00,VPC,vol-12345678,us-west-2,90.82,3188.09,Spot,Dept_C,User_2,Running
2023-07-04 20:00:00,DynamoDB,vol-12345678,ap-southeast-1,57.58,3685.03,Reserved,Dept_B,User_4,Stopped
2023-07-04 22:00:00,Lambda,bucket-12345,us-east-1,58.01,2748.45,On-Demand,Dept_B,User_5,Running
2023-07-04 23:00:00,Lambda,vol-12345678,us-east-1,14.59,2545.89,Reserved,Dept_B,User_3,Running
2023-07-05 00:00:00,VPC,i-87654321,us-west-2,3.24,1712.98,Reserved,Dept_A,User_3,Terminated
2023-07-05 01:00:00,EC2,i-12345678,us-west-2,11.74,2181.03,Spot,Dept_C,User_5,Terminated
2023-07-05 02:00:00,VPC,vol-12345678,eu-central-1,77.53,2594.3,On-Demand,Dept_D,User_1,Running
2023-07-05 04:00:00,VPC,i-87654321,us-east-1,60.47,1466.15,Spot,Dept_C,User_1,Running
2023-07-05 05:00:00,RDS,vol-12345678,us-east-1,21.01,3691.49,Reserved,Dept_D,User_2,Stopped
2023-07-05 07:00:00,DynamoDB,vol-12345678,us-east-1,40.86,1565.16,Spot,Dept_A,User_2,Stopped
2023-07-05 08:00:00,VPC,vol-12345678,eu-central-1,51.12,3268.73,Reserved,Dept_C,User_2,Stopped
2023-07-05 09:00:00,DynamoDB,i-87654321,us-west-2,89.77,1044.26,Spot,Dept_B,User_2,Running
2023-07-05 12:00:00,S3,vol-12345678,ap-southeast-1,96.18,4216.58,Reserved,Dept_A,User_5,Terminated
2023-07-05 13:00:00,S3,i-12345678,us-west-2,45.19,1750.27,Spot,Dept_A,User_1,Stopped
2023-07-05 14:00:00,Lambda,i-87654321,eu-central-1,56.12,1147.97,Spot,Dept_B,User_1,Running
2023-07-05 16:00:00,VPC,i-12345678,eu-central-1,24.15,678.73,On-Demand,Dept_A,User_4,Running
2023-07-05 17:00:00,EC2,i-87654321,ap-southeast-1,73.72,3987.52,On-Demand,Dept_C,User_1,Terminated
2023-07-05 19:00:00,Lambda,i-12345678,ap-southeast-1,21.43,3852.66,On-Demand,Dept_D,User_2,Stopped
2023-07-05 21:00:00,VPC,i-87654321,eu-central-1,99.89,4175.1,Reserved,Dept_A,User_5,Terminated
2023-07-05 22:00:00,EC2,vol-12345678,ap-southeast-1,58.2,2467.99,Reserved,Dept_B,User_3,Running
2023-07-05 23:00:00,EC2,bucket-12345,us-east-1,18.19,473.95,Reserved,Dept_B,User_2,Stopped
2023-07-06 01:00:00,RDS,i-87654321,us-west-2,61.82,3555.41,On-Demand,Dept_D,User_2,Running
2023-07-06 03:00:00,Lambda,i-87654321,ap-southeast-1,3.82,476.38,On-Demand,Dept_C,User_2,Stopped
2023-07-06 04:00:00,DynamoDB,i-87654321,us-east-1,79.87,4321.14,On-Demand,Dept_C,User_1,Terminated
2023-07-06 05:00:00,DynamoDB,bucket-12345,us-west-2,71.61,3995.45,Spot,Dept_A,User_4,Stopped
2023-07-06 08:00:00,EC2,bucket-12345,ap-southeast-1,48.68,935.16,Reserved,Dept_A,User_1,Running
2023-07-06 09:00:00,EC2,bucket-12345,us-west-2,27.69,4067.06,Spot,Dept_B,User_2,Running
2023-07-06 10:00:00,Lambda,bucket-12345,us-west-2,39.84,3286.87,Reserved,Dept_B,User_2,Stopped
2023-07-06 11:00:00,RDS,bucket-12345,us-west-2,27.47,2194.43,On-Demand,Dept_A,User_1,Running
2023-07-06 13:00:00,EC2,i-87654321,us-east-1,38.76,696.6,Reserved,Dept_A,User_1,Stopped
2023-07-06 14:00:00,S3,vol-12345678,us-west-2,96.49,4229.01,Reserved,Dept_D,User_2,Stopped
2023-07-06 15:00:00,Lambda,vol-12345678,eu-central-1,26.7,119.92,Reserved,Dept_A,User_2,Stopped
2023-07-06 16:00:00,VPC,bucket-12345,us-east-1,33.66,3766.13,On-Demand,Dept_B,User_3,Terminated
2023-07-06 18:00:00,S3,bucket-12345,ap-southeast-1,48.08,3483.77,Spot,Dept_A,User_5,Running
2023-07-06 19:00:00,DynamoDB,vol-12345678,us-west-2,84.37,2062.02,Spot,Dept_C,User_3,Running
2023-07-06 23:00:00,S3,i-12345678,eu-central-1,89.5,1509.1,Reserved,Dept_B,User_1,Running
2023-07-07 01:00:00,EC2,i-87654321,ap-southeast-1,4.02,2476.71,Reserved,Dept_B,User_5,Stopped
2023-07-07 02:00:00,DynamoDB,i-12345678,us-west-2,15.92,2685.66,On-Demand,Dept_B,User_1,Stopped
2023-07-07 03:00:00,EC2,vol-12345678,ap-southeast-1,19.16,4158.36,On-Demand,Dept_B,User_4,Running
2023-07-07 04:00:00,DynamoDB,i-12345678,us-west-2,50.9,4166.91,Reserved,Dept_D,User_4,Running
2023-07-07 06:00:00,VPC,bucket-12345,us-east-1,71.62,2749.06,Reserved,Dept_A,User_1,Running
2023-07-07 07:00:00,RDS,i-12345678,ap-southeast-1,5.19,630.53,Reserved,Dept_C,User_4,Stopped
2023-07-07 08:00:00,RDS,i-87654321,us-east-1,49.82,4342.71,On-Demand,Dept_D,User_4,Stopped
2023-07-07 09:00:00,DynamoDB,i-12345678,eu-central-1,33.31,4185.11,On-Demand,Dept_B,User_5,Running
2023-07-07 10:00:00,Lambda,i-87654321,us-west-2,63.11,4246.82,Reserved,Dept_C,User_2,Stopped
2023-07-07 12:00:00,EC2,bucket-12345,ap-southeast-1,3.59,2334.65,Spot,Dept_B,User_2,Terminated
2023-07-07 14:00:00,DynamoDB,i-87654321,us-east-1,81.15,1976.43,On-Demand,Dept_C,User_1,Stopped
2023-07-07 16:00:00,EC2,bucket-12345,us-west-2,1.77,4744.38,On-Demand,Dept_B,User_2,Running
2023-07-07 17:00:00,Lambda,vol-12345678,ap-southeast-1,17.93,2251.65,On-Demand,Dept_A,User_5,Stopped
2023-07-07 18:00:00,S3,i-87654321,eu-central-1,22.75,4650.61,Spot,Dept_C,User_4,Terminated
2023-07-07 21:00:00,S3,bucket-12345,ap-southeast-1,21.72,2941.75,Spot,Dept_B,User_1,Stopped
2023-07-07 22:00:00,EC2,bucket-12345,eu-central-1,38.31,508.23,Spot,Dept_D,User_5,Stopped
2023-07-08 00:00:00,Lambda,i-87654321,us-west-2,38.41,3018.13,Reserved,Dept_A,User_5,Terminated
2023-07-08 02:00:00,Lambda,i-87654321,us-east-1,49.22,213.63,Reserved,Dept_C,User_2,Terminated
2023-07-08 03:00:00,VPC,i-87654321,us-west-2,32.47,3388.48,On-Demand,Dept_B,User_4,Terminated
2023-07-08 04:00:00,S3,vol-12345678,eu-central-1,86.43,4441.07,On-Demand,Dept_C,User_5,Stopped
2023-07-08 05:00:00,EC2,bucket-12345,us-west-2,77.58,4275.89,On-Demand,Dept_A,User_3,Terminated
2023-07-08 06:00:00,VPC,bucket-12345,us-east-1,19.11,841.14,On-Demand,Dept_B,User_3,Terminated
2023-07-08 08:00:00,DynamoDB,i-87654321,ap-southeast-1,34.83,3481.66,Spot,Dept_D,User_3,Running
2023-07-08 09:00:00,RDS,i-87654321,ap-southeast-1,41.28,3581.77,On-Demand,Dept_B,User_3,Stopped
2023-07-08 11:00:00,DynamoDB,bucket-12345,eu-central-1,30.23,3580.13,On-Demand,Dept_D,User_2,Stopped
2023-07-08 13:00:00,VPC,vol-12345678,us-east-1,50.58,2973.53,Reserved,Dept_D,User_2,Stopped
2023-07-08 16:00:00,EC2,i-12345678,us-east-1,70.87,4687.62,On-Demand,Dept_C,User_3,Terminated
2023-07-08 17:00:00,Lambda,bucket-12345,us-west-2,51.93,4349.51,Reserved,Dept_B,User_3,Stopped
2023-07-08 18:00:00,DynamoDB,bucket-12345,us-east-1,84.05,1215.27,On-Demand,Dept_A,User_4,Running
2023-07-08 19:00:00,EC2,i-12345678,us-east-1,25.52,2228.65,Reserved,Dept_D,User_3,Stopped
2023-07-08 20:00:00,DynamoDB,i-12345678,us-east-1,90.74,1712.4,On-Demand,Dept_D,User_1,Terminated
2023-07-09 00:00:00,VPC,i-12345678,us-west-2,86.22,4736.4,Spot,Dept_C,User_3,Terminated
2023-07-09 01:00:00,Lambda,vol-12345678,eu-central-1,77.22,3386.81,Spot,Dept_B,User_4,Terminated
2023-07-09 03:00:00,RDS,i-12345678,us-east-1,97.38,1855.79,Spot,Dept_B,User_1,Stopped
2023-07-09 04:00:00,Lambda,i-12345678,eu-central-1,74.32,523.48,Reserved,Dept_C,User_1,Running
2023-07-09 08:00:00,RDS,vol-12345678,us-west-2,13.99,3686.37,On-Demand,Dept_C,User_1,Running
2023-07-09 10:00:00,RDS,i-87654321,us-east-1,5.77,469.54,Spot,Dept_B,User_4,Stopped
2023-07-09 17:00:00,Lambda,bucket-12345,us-west-2,4.25,3896.88,Spot,Dept_B,User_3,Terminated
2023-07-09 19:00:00,Lambda,bucket-12345,us-west-2,75.98,2245.56,On-Demand,Dept_C,User_4,Terminated
2023-07-09 20:00:00,Lambda,i-12345678,eu-central-1,87.43,3716.11,On-Demand,Dept_B,User_5,Running
2023-07-09 21:00:00,S3,bucket-12345,ap-southeast-1,9.85,102.96,On-Demand,Dept_A,User_4,Stopped
2023-07-09 23:00:00,RDS,i-87654321,eu-central-1,26.41,3384.72,Spot,Dept_A,User_3,Running
2023-07-10 00:00:00,EC2,i-87654321,us-west-2,37.53,3625.77,Spot,Dept_D,User_2,Terminated
2023-07-10 02:00:00,RDS,i-87654321,us-east-1,35.27,1998.3,Reserved,Dept_A,User_5,Terminated
2023-07-10 03:00:00,VPC,bucket-12345,eu-central-1,36.6,1949.19,Reserved,Dept_C,User_1,Stopped
2023-07-10 05:00:00,Lambda,i-87654321,eu-central-1,96.01,3786.76,Spot,Dept_C,User_3,Terminated
2023-07-10 07:00:00,Lambda,bucket-12345,eu-central-1,57.08,1636.95,Reserved,Dept_D,User_5,Terminated
2023-07-10 09:00:00,EC2,i-12345678,us-east-1,25.37,3815.14,On-Demand,Dept_D,User_5,Stopped
2023-07-10 10:00:00,VPC,bucket-12345,ap-southeast-1,81.06,2673.47,Spot,Dept_B,User_1,Running
2023-07-10 14:00:00,RDS,bucket-12345,us-east-1,14.51,4994.02,Spot,Dept_D,User_4,Terminated
2023-07-10 18:00:00,Lambda,i-12345678,us-west-2,26.65,1178.95,Spot,Dept_A,User_5,Terminated
2023-07-10 19:00:00,EC2,vol-12345678,eu-central-1,6.01,2123.44,Spot,Dept_B,User_1,Stopped
2023-07-10 20:00:00,VPC,i-87654321,us-east-1,76.67,1422.31,On-Demand,Dept_D,User_5,Terminated
2023-07-10 21:00:00,S3,i-87654321,us-east-1,88.28,3507.27,Reserved,Dept_D,User_3,Stopped
2023-07-11 00:00:00,VPC,i-12345678,us-west-2,53.44,3622.76,Reserved,Dept_D,User_4,Running
2023-07-11 02:00:00,Lambda,vol-12345678,us-east-1,17.37,617.38,Reserved,Dept_C,User_3,Terminated
2023-07-11 04:00:00,VPC,i-12345678,eu-central-1,79.85,4097.65,Reserved,Dept_D,User_5,Running
2023-07-11 05:00:00,RDS,vol-12345678,ap-southeast-1,77.76,2339.85,On-Demand,Dept_D,User_2,Terminated
2023-07-11 06:00:00,EC2,i-12345678,us-west-2,46.39,652.26,Spot,Dept_B,User_4,Running
2023-07-11 07:00:00,DynamoDB,bucket-12345,eu-central-1,86.46,4492.93,On-Demand,Dept_D,User_1,Running
2023-07-11 08:00:00,RDS,i-87654321,ap-southeast-1,92.63,1153.89,On-Demand,Dept_C,User_2,Terminated
2023-07-11 10:00:00,VPC,i-12345678,ap-southeast-1,22.55,4621.24,On-Demand,Dept_D,User_2,Running
2023-07-11 11:00:00,Lambda,bucket-12345,eu-central-1,46.48,4044.77,Reserved,Dept_A,User_5,Terminated
2023-07-11 12:00:00,VPC,i-87654321,eu-central-1,18.01,3467.56,Spot,Dept_D,User_5,Running
2023-07-11 15:00:00,DynamoDB,bucket-12345,ap-southeast-1,57.66,3268.35,On-Demand,Dept_D,User_5,Terminated
2023-07-11 16:00:00,S3,i-87654321,us-east-1,59.51,3796.86,Reserved,Dept_C,User_1,Stopped
2023-07-11 17:00:00,S3,vol-12345678,us-east-1,51.55,2355.63,Spot,Dept_D,User_2,Running
2023-07-11 18:00:00,EC2,i-87654321,eu-central-1,15.74,4766.77,Reserved,Dept_A,User_4,Running
2023-07-11 20:00:00,S3,i-12345678,ap-southeast-1,17.34,349.14,Spot,Dept_C,User_3,Stopped
2023-07-11 22:00:00,DynamoDB,i-87654321,us-west-2,79.16,3309.19,Reserved,Dept_A,User_5,Running
2023-07-11 23:00:00,S3,i-87654321,us-east-1,14.6,3685.92,Reserved,Dept_D,User_4,Running
2023-07-12 01:00:00,S3,i-12345678,us-east-1,48.83,553.81,Spot,Dept_D,User_5,Stopped
2023-07-12 02:00:00,VPC,bucket-12345,us-east-1,62.93,4425.5,Reserved,Dept_A,User_2,Running
2023-07-12 03:00:00,S3,i-87654321,us-east-1,64.25,1404.53,Reserved,Dept_A,User_1,Stopped
2023-07-12 06:00:00,VPC,i-87654321,ap-southeast-1,75.2,1059.64,Reserved,Dept_D,User_4,Terminated
2023-07-12 11:00:00,RDS,i-12345678,us-east-1,54.89,2137.32,Reserved,Dept_C,User_2,Terminated
2023-07-12 12:00:00,EC2,vol-12345678,us-west-2,9.15,1731.13,Reserved,Dept_D,User_3,Terminated
2023-07-12 15:00:00,EC2,i-12345678,ap-southeast-1,47.81,842.32,Reserved,Dept_B,User_3,Terminated
2023-07-12 16:00:00,RDS,i-12345678,ap-southeast-1,90.65,3138.28,Reserved,Dept_D,User_2,Running
2023-07-12 18:00:00,Lambda,i-12345678,us-west-2,26.74,4010.53,Reserved,Dept_D,User_2,Terminated
2023-07-12 19:00:00,S3,i-12345678,ap-southeast-1,80.01,4236.71,On-Demand,Dept_A,User_3,Running
2023-07-12 21:00:00,EC2,vol-12345678,eu-central-1,1.12,691.73,Reserved,Dept_A,User_1,Running
2023-07-13 03:00:00,VPC,i-12345678,ap-southeast-1,88.28,3837.63,On-Demand,Dept_C,User_3,Running
2023-07-13 05:00:00,Lambda,i-12345678,eu-central-1,31.29,394.4,Spot,Dept_B,User_3,Stopped
2023-07-13 06:00:00,Lambda,vol-12345678,us-west-2,33.79,253.69,On-Demand,Dept_B,User_5,Stopped
2023-07-13 08:00:00,VPC,i-87654321,eu-central-1,33.69,133.92,On-Demand,Dept_B,User_1,Running
2023-07-13 10:00:00,Lambda,i-12345678,us-west-2,52.08,101.21,On-Demand,Dept_D,User_4,Stopped
2023-07-13 12:00:00,VPC,i-12345678,eu-central-1,74.96,827.05,Reserved,Dept_C,User_4,Terminated
2023-07-13 13:00:00,RDS,i-12345678,us-west-2,71.51,3135.26,Spot,Dept_A,User_1,Stopped
2023-07-13 14:00:00,RDS,bucket-12345,us-west-2,28.14,2708.0,On-Demand,Dept_B,User_3,Terminated
2023-07-13 15:00:00,Lambda,bucket-12345,us-west-2,32.39,3297.61,Spot,Dept_B,User_3,Stopped
2023-07-13 16:00:00,RDS,bucket-12345,eu-central-1,28.82,4467.83,On-Demand,Dept_C,User_2,Stopped
2023-07-13 17:00:00,Lambda,i-87654321,us-east-1,12.97,2275.0,Spot,Dept_D,User_5,Running
2023-07-13 19:00:00,VPC,vol-12345678,eu-central-1,4.72,3817.6,On-Demand,Dept_C,User_5,Running
2023-07-13 20:00:00,DynamoDB,bucket-12345,us-west-2,15.14,4059.92,Reserved,Dept_B,User_5,Running
2023-07-13 21:00:00,S3,bucket-12345,eu-central-1,10.62,249.92,Reserved,Dept_C,User_3,Stopped
2023-07-13 22:00:00,VPC,i-12345678,eu-central-1,82.55,1214.63,On-Demand,Dept_A,User_3,Terminated
2023-07-13 23:00:00,Lambda,vol-12345678,us-west-2,4.5,3853.1,Spot,Dept_C,User_4,Stopped
2023-07-14 00:00:00,VPC,i-12345678,eu-central-1,66.5,1881.09,Reserved,Dept_A,User_1,Stopped
2023-07-14 03:00:00,EC2,bucket-12345,ap-southeast-1,91.28,473.55,Reserved,Dept_D,User_1,Stopped
2023-07-14 04:00:00,EC2,i-87654321,ap-southeast-1,48.74,3386.58,On-Demand,Dept_A,User_5,Stopped
2023-07-14 05:00:00,VPC,vol-12345678,ap-southeast-1,80.47,1075.31,Spot,Dept_A,User_1,Terminated
2023-07-14 07:00:00,Lambda,bucket-12345,us-west-2,79.58,3312.66,Reserved,Dept_D,User_1,Terminated
2023-07-14 08:00:00,RDS,bucket-12345,eu-central-1,76.7,607.5,Spot,Dept_C,User_1,Terminated
2023-07-14 09:00:00,Lambda,bucket-12345,us-east-1,20.62,3735.16,Reserved,Dept_D,User_4,Stopped
2023-07-14 10:00:00,RDS,vol-12345678,eu-central-1,50.01,1013.93,Spot,Dept_C,User_4,Terminated
2023-07-14 11:00:00,S3,i-87654321,eu-central-1,96.05,243.04,On-Demand,Dept_A,User_3,Terminated
2023-07-14 12:00:00,DynamoDB,vol-12345678,eu-central-1,34.42,496.94,Reserved,Dept_B,User_4,Stopped
2023-07-14 14:00:00,EC2,bucket-12345,ap-southeast-1,58.36,1855.16,Reserved,Dept_C,User_5,Stopped
2023-07-14 15:00:00,Lambda,i-87654321,us-west-2,46.21,1511.68,On-Demand,Dept_D,User_2,Running
2023-07-14 18:00:00,S3,vol-12345678,us-east-1,39.48,185.99,Spot,Dept_C,User_1,Stopped
2023-07-14 19:00:00,DynamoDB,i-12345678,eu-central-1,3.39,4490.99,Reserved,Dept_C,User_5,Running
2023-07-14 20:00:00,Lambda,i-12345678,us-east-1,70.91,4792.43,Spot,Dept_B,User_2,Stopped
2023-07-14 21:00:00,VPC,vol-12345678,ap-southeast-1,95.62,2086.83,Spot,Dept_A,User_4,Stopped
2023-07-14 22:00:00,Lambda,bucket-12345,us-west-2,62.54,2063.44,Spot,Dept_A,User_3,Stopped
2023-07-14 23:00:00,DynamoDB,i-12345678,eu-central-1,18.92,4392.86,On-Demand,Dept_A,User_3,Running
2023-07-15 02:00:00,RDS,bucket-12345,us-east-1,1.45,142.17,Spot,Dept_A,User_5,Terminated
2023-07-15 04:00:00,VPC,vol-12345678,eu-central-1,15.95,4762.17,Spot,Dept_D,User_4,Running
2023-07-15 06:00:00,DynamoDB,i-12345678,ap-southeast-1,30.77,1331.14,Spot,Dept_A,User_2,Running
2023-07-15 07:00:00,RDS,i-12345678,us-east-1,22.01,3150.8,Reserved,Dept_A,User_4,Stopped
2023-07-15 08:00:00,EC2,i-12345678,us-west-2,79.26,4630.99,On-Demand,Dept_C,User_2,Stopped
2023-07-15 12:00:00,EC2,bucket-12345,ap-southeast-1,90.24,4965.24,On-Demand,Dept_B,User_2,Stopped
2023-07-15 17:00:00,S3,vol-12345678,eu-central-1,88.72,4729.96,Spot,Dept_A,User_3,Running
2023-07-15 22:00:00,S3,vol-12345678,ap-southeast-1,56.55,3793.89,Spot,Dept_D,User_3,Terminated
2023-07-16 01:00:00,EC2,i-12345678,us-west-2,28.25,434.06,On-Demand,Dept_B,User_3,Stopped
2023-07-16 02:00:00,S3,bucket-12345,eu-central-1,20.76,2504.35,On-Demand,Dept_A,User_1,Terminated
2023-07-16 03:00:00,S3,i-12345678,us-west-2,97.15,4451.15,On-Demand,Dept_A,User_2,Running
2023-07-16 04:00:00,Lambda,i-12345678,eu-central-1,1.96,4236.53,Reserved,Dept_A,User_3,Stopped
2023-07-16 06:00:00,S3,i-12345678,us-east-1,51.81,4823.93,Spot,Dept_A,User_5,Stopped
2023-07-16 07:00:00,Lambda,vol-12345678,us-east-1,32.39,1320.11,Spot,Dept_C,User_5,Terminated
2023-07-16 08:00:00,RDS,i-12345678,ap-southeast-1,88.77,1747.28,Reserved,Dept_C,User_3,Terminated
2023-07-16 11:00:00,EC2,i-87654321,us-east-1,16.95,3178.39,Spot,Dept_C,User_1,Running
2023-07-16 13:00:00,RDS,i-87654321,eu-central-1,14.03,4137.78,Reserved,Dept_A,User_4,Terminated
2023-07-16 14:00:00,DynamoDB,i-12345678,us-west-2,27.0,3206.68,Spot,Dept_C,User_2,Terminated
2023-07-16 20:00:00,RDS,i-87654321,eu-central-1,64.74,492.44,On-Demand,Dept_B,User_3,Running
2023-07-16 21:00:00,EC2,vol-12345678,us-east-1,26.51,1537.67,Spot,Dept_A,User_4,Running
2023-07-16 22:00:00,Lambda,i-87654321,eu-central-1,15.69,4490.49,Spot,Dept_D,User_3,Running
2023-07-17 00:00:00,EC2,i-87654321,eu-central-1,11.04,4516.37,Reserved,Dept_B,User_1,Stopped
2023-07-17 03:00:00,RDS,i-87654321,ap-southeast-1,86.13,1800.42,Spot,Dept_A,User_5,Running
2023-07-17 05:00:00,EC2,vol-12345678,us-west-2,28.24,1527.36,On-Demand,Dept_B,User_2,Stopped
2023-07-17 08:00:00,EC2,vol-12345678,us-west-2,47.57,3813.03,Spot,Dept_A,User_4,Running
2023-07-17 09:00:00,EC2,vol-12345678,us-east-1,8.69,4103.23,Reserved,Dept_D,User_3,Running
2023-07-17 10:00:00,VPC,bucket-12345,us-east-1,42.95,1498.82,Reserved,Dept_B,User_3,Terminated
